pedido_id,id_cliente,id_produto,data_pedido,id_vendedor,quantidade,valor_frete,total_pedido,municipio,estado,regiao
1145,1068,SKU-087,2025-06-06,10,3,8.29,1773.36,Porto Seguro,BA,Nordeste
1146,121,SKU-004,2025-11-02,6,3,32.43,8329.26,Maracanau,CE,Nordeste
1147,862,SKU-097,2026-05-19,6,3,34.64,3240.15,Piracicaba,SP,Sudeste
1148,387,SKU-164,2025-08-17,14,3,25.3,1815.54,Lauro de Freitas,BA,Nordeste
1149,605,SKU-141,2025-02-16,3,2,24.74,4840.74,Recife,PE,Nordeste
1150,783,SKU-065,2025-10-04,2,2,24.52,5450.6,Sao Jose dos Campos,SP,Sudeste
1151,201,SKU-136,2025-05-24,8,3,20.62,95.1,Brasilia,DF,Centro-Oeste
1152,64,SKU-080,2025-06-07,11,1,11.82,1642.04,Guara,DF,Centro-Oeste
1153,331,SKU-074,2026-03-24,11,4,15.88,6261.92,Feira de Santana,BA,Nordeste
1154,155,SKU-132,2026-03-12,4,3,34.8,1292.4,Itacoatiara,AM,Norte
1155,1,SKU-134,2025-05-13,12,3,28.6,2279.97,Tefe,AM,Norte
1156,411,SKU-241,2025-10-11,11,1,22.12,392.63,Contagem,MG,Sudeste
1157,892,SKU-044,2026-03-16,7,1,27.1,1503.55,Camacari,BA,Nordeste
1158,782,SKU-194,2025-10-14,15,2,18.78,5030.88,Sobral,CE,Nordeste
1159,414,SKU-026,2026-03-31,3,2,25.99,4799.12,Garanhuns,PE,Nordeste
1160,1075,SKU-055,2025-03-30,8,3,7.77,4816.92,Parintins,AM,Norte
1161,453,SKU-039,2025-10-29,10,2,31.59,2923.94,Juazeiro,BA,Nordeste
1162,159,SKU-160,2025-01-24,8,4,32.84,11203.4,Pelotas,RS,Sul
1163,800,SKU-057,2026-05-01,1,1,18.51,2002.19,Presidente Figueiredo,AM,Norte
1164,1444,SKU-227,2025-06-25,1,2,19.15,2728.54,Brasilia,DF,Centro-Oeste
1165,765,SKU-204,2026-03-15,1,3,29.72,2940.75,Maues,AM,Norte
1166,688,SKU-142,2025-10-15,12,4,34.53,3665.48,Gama,DF,Centro-Oeste
1167,112,SKU-161,2026-04-01,10,4,19.89,8703.8,Itabuna,BA,Nordeste
1168,428,SKU-210,2025-02-10,2,4,27.47,1698.88,Caninde,CE,Nordeste
1169,200,SKU-017,2025-11-25,5,4,23.08,1834.96,Presidente Figueiredo,AM,Norte
1170,218,SKU-156,2026-02-04,9,2,17.15,2723.26,Manacapuru,AM,Norte
1171,116,SKU-132,2026-03-30,1,4,11.16,1723.2,Santos,SP,Sudeste
1172,717,SKU-103,2025-03-23,3,2,12.13,697.88,Jaboatao dos Guararapes,PE,Nordeste
1173,26,SKU-162,2025-01-29,2,3,27.15,5586.36,Autazes,AM,Norte
1174,44,SKU-146,2026-02-01,11,1,20.32,2387.47,Belo Horizonte,MG,Sudeste
1175,1036,SKU-002,2026-02-16,14,4,26.46,9793.04,Brasilia,DF,Centro-Oeste
1176,27,SKU-117,2025-05-16,9,2,19.43,2128.48,Uberaba,MG,Sudeste
1177,38,SKU-142,2025-08-25,11,2,13.25,1832.74,Tefe,AM,Norte
1178,151,SKU-231,2026-04-11,7,1,12.28,1994.03,Salvador,BA,Nordeste
1179,376,SKU-118,2026-06-08,6,4,30.87,1998.2,Canoas,RS,Sul
1180,202,SKU-115,2025-01-14,14,4,18.27,6911.28,Petropolis,RJ,Sudeste
1181,982,SKU-231,2025-08-12,11,1,14.69,1994.03,Salvador,BA,Nordeste
1182,1077,SKU-082,2026-03-27,8,1,15.72,763.67,Cabo Frio,RJ,Sudeste
1183,586,SKU-173,2025-08-16,1,3,26.33,4397.07,Cascavel,PR,Sul
1184,158,SKU-131,2025-08-03,5,1,34.16,2445.52,Londrina,PR,Sul
1185,1188,SKU-244,2025-02-22,14,1,27.58,512.01,Gravatai,RS,Sul
1186,7,SKU-103,2026-03-31,10,1,14.73,348.94,Gravata,PE,Nordeste
1187,13,SKU-010,2026-03-25,14,4,23.54,11221.92,Manaus,AM,Norte
1188,1174,SKU-060,2025-11-06,5,3,15.71,4664.25,Coari,AM,Norte
1189,269,SKU-122,2025-10-28,12,1,32.45,450.65,Novo Hamburgo,RS,Sul
1190,1107,SKU-245,2025-11-02,10,1,6.99,2973.61,Pelotas,RS,Sul
1191,166,SKU-056,2026-05-26,8,2,31.06,5529.14,Lauro de Freitas,BA,Nordeste
1192,214,SKU-181,2025-06-14,9,2,24.88,2627.08,Caxias do Sul,RS,Sul
1193,246,SKU-144,2025-08-02,9,1,9.1,77.64,Volta Redonda,RJ,Sudeste
1194,217,SKU-181,2025-11-08,3,2,34.88,2627.08,Canoas,RS,Sul
1195,147,SKU-097,2026-01-17,4,1,21.5,1080.05,Colombo,PR,Sul
1196,524,SKU-205,2026-02-03,5,1,33.4,394.18,Santa Maria,RS,Sul
1197,957,SKU-217,2026-04-28,12,3,16.66,114.39,Volta Redonda,RJ,Sudeste
1198,613,SKU-092,2025-10-18,12,1,32.65,2409.86,Sobral,CE,Nordeste
1199,1307,SKU-238,2025-04-28,1,4,6.91,11795.84,Sorocaba,SP,Sudeste
1200,1352,SKU-230,2025-06-19,10,1,20.41,1812.73,Campos dos Goytacazes,RJ,Sudeste
1201,471,SKU-166,2025-10-21,11,1,11.84,2973.35,Cascavel,PR,Sul
1202,359,SKU-179,2025-03-01,13,3,29.52,2250.63,Passo Fundo,RS,Sul
1203,318,SKU-007,2025-05-12,4,2,21.08,4804.48,Ponta Grossa,PR,Sul
1204,901,SKU-008,2025-06-05,10,4,33.85,8355.4,Salvador,BA,Nordeste
1205,802,SKU-150,2026-01-29,7,2,8.5,2281.78,Novo Hamburgo,RS,Sul
1206,321,SKU-032,2026-01-22,3,4,17.42,7410.96,Rio de Janeiro,RJ,Sudeste
1207,1493,SKU-192,2026-02-08,13,2,13.34,61.26,Santos,SP,Sudeste
1208,1089,SKU-033,2025-05-17,1,2,13.06,5184.54,Sobradinho,DF,Centro-Oeste
1209,12,SKU-054,2026-03-25,6,4,21.61,9482.48,Igarassu,PE,Nordeste
1210,585,SKU-005,2025-04-07,6,4,30.93,4200.24,Ceilandia,DF,Centro-Oeste
1211,41,SKU-078,2025-10-10,10,4,8.61,7221.4,Curitiba,PR,Sul
1212,49,SKU-063,2025-12-25,7,1,18.74,2615.89,Paulista,PE,Nordeste
1213,1172,SKU-036,2026-01-21,8,1,8.3,379.48,Caruaru,PE,Nordeste
1214,858,SKU-098,2025-08-12,15,1,22.03,683.02,Porto Seguro,BA,Nordeste
1215,576,SKU-086,2025-12-31,7,2,24.18,5801.1,Quixada,CE,Nordeste
1216,1093,SKU-068,2025-04-05,15,3,23.24,5094.63,Sao Jose dos Campos,SP,Sudeste
1217,1112,SKU-203,2025-11-28,2,1,34.18,473.5,Juazeiro,BA,Nordeste
1218,808,SKU-054,2025-10-05,7,3,32.76,7111.86,Colombo,PR,Sul
1219,362,SKU-047,2025-08-23,2,1,14.02,223.57,Canoas,RS,Sul
1220,107,SKU-093,2025-10-10,11,4,26.94,1396.64,Volta Redonda,RJ,Sudeste
1221,363,SKU-149,2025-07-22,12,2,15.73,5760.14,Duque de Caxias,RJ,Sudeste
1222,926,SKU-118,2026-04-23,5,3,11.41,1498.65,Belo Horizonte,MG,Sudeste
1223,2,SKU-083,2025-10-20,2,2,18.22,5330.4,Garanhuns,PE,Nordeste
1224,410,SKU-014,2026-01-18,4,1,6.79,1241.76,Maues,AM,Norte
1225,16,SKU-053,2025-03-28,4,3,7.76,6742.59,Duque de Caxias,RJ,Sudeste
1226,296,SKU-137,2026-02-27,13,2,23.94,4540.3,Guarulhos,SP,Sudeste
1227,466,SKU-141,2026-04-13,6,1,6.36,2420.37,Gravata,PE,Nordeste
1228,283,SKU-033,2025-12-05,11,4,30.17,10369.08,Gravata,PE,Nordeste
1229,1061,SKU-037,2026-03-15,5,2,12.33,5130.12,Volta Redonda,RJ,Sudeste
1230,57,SKU-191,2025-07-20,4,1,17.13,326.91,Santos,SP,Sudeste
1231,8,SKU-246,2026-05-30,11,4,31.23,10259.64,Salvador,BA,Nordeste
1232,173,SKU-213,2025-05-22,5,2,13.65,2952.16,Niteroi,RJ,Sudeste
1233,942,SKU-007,2026-02-18,2,4,19.41,9608.96,Volta Redonda,RJ,Sudeste
1234,109,SKU-190,2025-05-26,15,1,7.86,1728.83,Garanhuns,PE,Nordeste
1235,105,SKU-218,2025-05-25,1,2,9.07,937.96,Betim,MG,Sudeste
1236,4,SKU-082,2025-08-26,6,2,10.53,1527.34,Belo Horizonte,MG,Sudeste
1237,228,SKU-168,2025-01-29,14,1,33.83,1495.64,Brasilia,DF,Centro-Oeste
1238,13,SKU-195,2025-08-01,10,3,21.03,668.64,Canoas,RS,Sul
1239,21,SKU-059,2025-06-28,13,3,10.45,6033.69,Jaboatao dos Guararapes,PE,Nordeste
1240,79,SKU-063,2025-09-18,6,3,29.97,7847.67,Petrolina,PE,Nordeste
1241,31,SKU-078,2025-07-10,8,4,13.95,7221.4,Sao Jose dos Pinhais,PR,Sul
1242,289,SKU-002,2025-06-27,4,3,22.51,7344.78,Garanhuns,PE,Nordeste
1243,119,SKU-191,2025-02-25,11,3,12.43,980.73,Quixada,CE,Nordeste
1244,1234,SKU-211,2025-09-06,3,3,24.86,2894.76,Tabatinga,AM,Norte
1245,594,SKU-213,2025-08-26,12,3,17.14,4428.24,Volta Redonda,RJ,Sudeste
1246,56,SKU-099,2026-02-18,5,3,29.42,4916.64,Ceilandia,DF,Centro-Oeste
1247,371,SKU-230,2026-02-04,1,2,16.09,3625.46,Bento Goncalves,RS,Sul
1248,589,SKU-107,2026-03-03,4,3,8.16,4912.68,Crato,CE,Nordeste
1249,104,SKU-218,2026-01-15,15,2,13.66,937.96,Sobral,CE,Nordeste
1250,888,SKU-112,2025-11-22,12,2,15.14,1688.4,Presidente Figueiredo,AM,Norte
1251,725,SKU-238,2026-02-22,15,2,27.86,5897.92,Sobradinho,DF,Centro-Oeste
1252,185,SKU-064,2025-06-07,15,3,11.08,6563.07,Igarassu,PE,Nordeste
1253,540,SKU-077,2025-04-16,14,3,19.24,7447.29,Ipatinga,MG,Sudeste
1254,637,SKU-240,2026-03-05,6,2,27.35,733.42,Manacapuru,AM,Norte
1255,122,SKU-241,2025-10-21,4,4,21.46,1570.52,Tefe,AM,Norte
1256,684,SKU-007,2026-02-27,5,1,16.8,2402.24,Itacoatiara,AM,Norte
1257,494,SKU-152,2025-08-31,11,1,17.46,1552.31,Itabuna,BA,Nordeste
1258,1347,SKU-022,2025-04-14,12,4,31.91,4907.64,Manacapuru,AM,Norte
1259,334,SKU-008,2025-09-08,3,1,19.91,2088.85,Passo Fundo,RS,Sul
1260,230,SKU-121,2025-06-20,10,1,33.29,265.39,Colombo,PR,Sul
1261,283,SKU-124,2025-01-20,4,2,16.6,608.08,Sao Jose dos Pinhais,PR,Sul
1262,27,SKU-032,2025-10-20,13,4,28.51,7410.96,Planaltina,DF,Centro-Oeste
1263,907,SKU-102,2025-07-08,14,3,24.27,5521.59,Uberaba,MG,Sudeste
1264,614,SKU-100,2025-10-31,10,3,27.52,6687.45,Canoas,RS,Sul
1265,24,SKU-036,2025-11-04,9,1,11.46,379.48,Planaltina,DF,Centro-Oeste
1266,1083,SKU-021,2025-04-23,10,2,24.26,2748.44,Petrolina,PE,Nordeste
1267,332,SKU-159,2026-02-24,11,4,34.69,9378.16,Sao Bernardo do Campo,SP,Sudeste
1268,1191,SKU-058,2025-08-12,2,3,11.62,3545.82,Rio de Janeiro,RJ,Sudeste
1269,1374,SKU-028,2025-06-23,2,3,28.56,3475.5,Brasilia,DF,Centro-Oeste
1270,255,SKU-184,2025-09-10,4,3,26.94,7658.61,Campinas,SP,Sudeste
1271,87,SKU-070,2025-10-06,11,2,19.29,3922.0,Igarassu,PE,Nordeste
1272,970,SKU-245,2025-10-08,13,1,13.44,2973.61,Sobradinho,DF,Centro-Oeste
1273,729,SKU-023,2025-03-05,4,1,30.95,1143.5,Itapipoca,CE,Nordeste
1274,5,SKU-065,2025-04-04,11,1,17.01,2725.3,Sao Jose dos Pinhais,PR,Sul
1275,769,SKU-170,2025-03-27,15,1,6.43,1688.95,Maringa,PR,Sul
1276,1252,SKU-039,2026-03-04,1,4,32.77,5847.88,Gravata,PE,Nordeste
1277,850,SKU-019,2025-02-10,5,2,13.76,1194.58,Nova Iguacu,RJ,Sudeste
1278,392,SKU-191,2025-12-04,4,3,21.61,980.73,Belo Horizonte,MG,Sudeste
1279,165,SKU-020,2026-03-12,8,1,25.86,581.57,Ceilandia,DF,Centro-Oeste
1280,1060,SKU-238,2025-04-13,2,2,32.62,5897.92,Recife,PE,Nordeste
1281,170,SKU-124,2025-04-12,15,1,28.72,304.04,Nova Iguacu,RJ,Sudeste
1282,34,SKU-181,2025-04-11,5,3,32.79,3940.62,Santos,SP,Sudeste
1283,1237,SKU-172,2025-01-05,13,2,34.12,3587.48,Autazes,AM,Norte
1284,657,SKU-075,2025-04-05,14,1,8.98,2628.01,Maues,AM,Norte
1285,613,SKU-082,2025-05-20,4,4,33.02,3054.68,Teresopolis,RJ,Sudeste
1286,1413,SKU-122,2026-06-07,4,3,19.73,1351.95,Guarapuava,PR,Sul
1287,563,SKU-062,2025-03-23,10,1,32.54,2489.09,Sobral,CE,Nordeste
1288,1415,SKU-169,2026-01-24,4,1,28.47,2191.93,Maringa,PR,Sul
1289,630,SKU-031,2025-12-23,2,3,31.31,2966.79,Nova Iguacu,RJ,Sudeste
1290,1274,SKU-056,2025-12-06,7,1,17.33,2764.57,Olinda,PE,Nordeste
1291,11,SKU-141,2025-09-17,13,3,15.11,7261.11,Vitoria da Conquista,BA,Nordeste
1292,659,SKU-190,2025-11-16,8,1,5.06,1728.83,Ilheus,BA,Nordeste
1293,791,SKU-017,2026-04-23,7,3,20.62,1376.22,Porto Seguro,BA,Nordeste
1294,562,SKU-130,2025-08-15,11,1,5.92,55.98,Teresopolis,RJ,Sudeste
1295,749,SKU-088,2026-03-20,6,4,15.44,11224.84,Caruaru,PE,Nordeste
1296,212,SKU-130,2025-10-31,11,2,30.55,111.96,Ipatinga,MG,Sudeste
1297,799,SKU-117,2025-06-09,6,4,17.13,4256.96,Porto Seguro,BA,Nordeste
1298,3,SKU-098,2025-01-09,5,4,5.68,2732.08,Campinas,SP,Sudeste
1299,1114,SKU-168,2025-10-09,9,1,30.16,1495.64,Sao Bernardo do Campo,SP,Sudeste
1300,644,SKU-247,2026-03-08,13,2,12.82,3103.78,Maues,AM,Norte
1301,988,SKU-225,2025-01-06,9,1,34.05,2560.93,Garanhuns,PE,Nordeste
1302,553,SKU-173,2025-10-06,1,1,19.58,1465.69,Itacoatiara,AM,Norte
1303,348,SKU-044,2025-07-16,4,1,8.65,1503.55,Juiz de Fora,MG,Sudeste
1304,38,SKU-038,2025-07-05,9,2,21.68,711.46,Curitiba,PR,Sul
1305,127,SKU-084,2025-06-09,10,2,15.74,2937.0,Recanto das Emas,DF,Centro-Oeste
1306,145,SKU-001,2025-10-07,8,1,6.17,1223.28,Coari,AM,Norte
1307,563,SKU-030,2025-08-22,15,3,31.7,3474.48,Niteroi,RJ,Sudeste
1308,102,SKU-171,2025-01-31,3,3,10.83,6014.64,Juazeiro do Norte,CE,Nordeste
1309,891,SKU-136,2025-05-15,2,1,28.75,31.7,Petrolina,PE,Nordeste
1310,627,SKU-240,2026-01-04,13,4,21.7,1466.84,Piracicaba,SP,Sudeste
1311,338,SKU-062,2025-01-30,1,2,32.8,4978.18,Campinas,SP,Sudeste
1312,1207,SKU-027,2025-10-22,6,3,12.28,6225.36,Teresopolis,RJ,Sudeste
1313,1146,SKU-033,2026-06-07,8,1,32.9,2592.27,Cascavel,PR,Sul
1314,477,SKU-205,2026-04-11,1,3,26.98,1182.54,Pocos de Caldas,MG,Sudeste
1315,55,SKU-165,2026-06-07,8,2,5.68,3309.52,Gravatai,RS,Sul
1316,1446,SKU-144,2025-01-26,11,2,18.94,155.28,Ceilandia,DF,Centro-Oeste
1317,39,SKU-057,2026-04-01,10,3,32.93,6006.57,Novo Hamburgo,RS,Sul
1318,511,SKU-082,2025-12-06,10,3,33.73,2291.01,Crato,CE,Nordeste
1319,505,SKU-179,2025-01-22,10,3,10.6,2250.63,Sao Bernardo do Campo,SP,Sudeste
1320,1399,SKU-146,2025-02-20,10,3,15.78,7162.41,Pocos de Caldas,MG,Sudeste
1321,972,SKU-110,2025-01-16,6,4,7.0,1836.84,Sao Bernardo do Campo,SP,Sudeste
1322,279,SKU-062,2025-08-28,15,4,27.68,9956.36,Teixeira de Freitas,BA,Nordeste
1323,6,SKU-103,2025-11-22,7,2,18.32,697.88,Nova Iguacu,RJ,Sudeste
1324,674,SKU-018,2025-11-03,9,1,9.2,2274.73,Porto Alegre,RS,Sul
1325,130,SKU-123,2026-02-13,5,2,24.2,2492.22,Petrolina,PE,Nordeste
1326,148,SKU-199,2026-05-26,5,2,14.69,3941.72,Osasco,SP,Sudeste
1327,697,SKU-062,2025-05-25,1,3,10.22,7467.27,Colombo,PR,Sul
1328,892,SKU-071,2025-03-23,12,4,26.28,6479.24,Londrina,PR,Sul
1329,177,SKU-064,2026-02-12,8,1,14.83,2187.69,Juazeiro,BA,Nordeste
1330,131,SKU-245,2025-01-30,13,4,10.22,11894.44,Itapipoca,CE,Nordeste
1331,229,SKU-042,2025-10-12,13,2,16.07,4222.64,Sao Jose dos Campos,SP,Sudeste
1332,78,SKU-169,2025-05-28,3,3,25.27,6575.79,Foz do Iguacu,PR,Sul
1333,1304,SKU-218,2025-03-26,7,3,24.2,1406.94,Pocos de Caldas,MG,Sudeste
1334,87,SKU-072,2025-01-21,15,2,23.15,2957.46,Olinda,PE,Nordeste
1335,1173,SKU-159,2025-04-03,3,4,9.74,9378.16,Sobral,CE,Nordeste
1336,554,SKU-213,2025-05-15,9,1,14.06,1476.08,Igarassu,PE,Nordeste
1337,1295,SKU-046,2025-05-03,15,3,25.53,4310.28,Taguatinga,DF,Centro-Oeste
1338,261,SKU-155,2025-08-03,4,4,30.75,413.24,Sao Bernardo do Campo,SP,Sudeste
1339,1460,SKU-210,2025-12-30,10,1,34.14,424.72,Nova Iguacu,RJ,Sudeste
1340,45,SKU-012,2025-11-06,7,3,5.23,7542.93,Belo Horizonte,MG,Sudeste
1341,19,SKU-150,2025-02-19,6,1,22.29,1140.89,Canoas,RS,Sul
1342,588,SKU-126,2026-05-14,11,1,23.11,81.03,Sao Paulo,SP,Sudeste
1343,2,SKU-182,2025-12-16,14,4,7.98,11258.6,Juiz de Fora,MG,Sudeste
1344,187,SKU-184,2025-10-15,10,4,6.92,10211.48,Juazeiro,BA,Nordeste
1345,156,SKU-187,2026-04-06,12,2,11.81,2605.54,Foz do Iguacu,PR,Sul
1346,978,SKU-056,2025-05-20,8,2,7.49,5529.14,Igarassu,PE,Nordeste
1347,1263,SKU-137,2025-03-19,12,3,14.94,6810.45,Paranagua,PR,Sul
1348,136,SKU-063,2026-03-31,5,1,28.47,2615.89,Teresopolis,RJ,Sudeste
1349,1343,SKU-091,2025-07-20,7,1,32.6,960.03,Quixada,CE,Nordeste
1350,1411,SKU-183,2026-03-15,11,3,6.75,8357.01,Ipatinga,MG,Sudeste
1351,1211,SKU-108,2025-03-10,9,2,5.8,4750.16,Taguatinga,DF,Centro-Oeste
1352,16,SKU-180,2025-11-25,13,4,21.42,3849.8,Jaboatao dos Guararapes,PE,Nordeste
1353,792,SKU-016,2025-06-09,8,2,12.38,63.54,Campos dos Goytacazes,RJ,Sudeste
1354,601,SKU-175,2026-03-29,4,1,16.59,2593.48,Iguatu,CE,Nordeste
1355,182,SKU-035,2025-06-04,6,2,25.52,5554.38,Cabo Frio,RJ,Sudeste
1356,529,SKU-019,2025-05-22,11,4,29.56,2389.16,Coari,AM,Norte
1357,409,SKU-107,2025-08-14,10,4,7.51,6550.24,Maringa,PR,Sul
1358,158,SKU-006,2025-02-11,14,1,33.17,1044.7,Passo Fundo,RS,Sul
1359,183,SKU-233,2025-09-09,3,2,31.21,4129.4,Nova Iguacu,RJ,Sudeste
1360,112,SKU-089,2026-05-30,8,4,16.4,6861.36,Pelotas,RS,Sul
1361,866,SKU-138,2025-09-22,13,1,19.73,1415.86,Manacapuru,AM,Norte
1362,712,SKU-106,2025-12-17,15,1,31.47,476.65,Itabuna,BA,Nordeste
1363,426,SKU-011,2025-04-07,13,1,28.37,2137.97,Sao Bernardo do Campo,SP,Sudeste
1364,200,SKU-180,2026-03-15,14,4,13.79,3849.8,Igarassu,PE,Nordeste
1365,953,SKU-057,2026-01-13,5,1,29.16,2002.19,Juazeiro do Norte,CE,Nordeste
1366,162,SKU-089,2025-08-14,6,2,19.67,3430.68,Porto Seguro,BA,Nordeste
1367,1302,SKU-099,2026-04-26,5,4,12.81,6555.52,Caninde,CE,Nordeste
1368,534,SKU-041,2025-06-18,12,3,29.42,6175.83,Planaltina,DF,Centro-Oeste
1369,216,SKU-031,2025-01-23,1,3,17.2,2966.79,Montes Claros,MG,Sudeste
1370,1381,SKU-149,2025-05-13,14,4,14.81,11520.28,Tabatinga,AM,Norte
1371,24,SKU-210,2025-02-25,12,4,27.98,1698.88,Iguatu,CE,Nordeste
1372,378,SKU-153,2025-08-25,10,3,26.06,3230.61,Guara,DF,Centro-Oeste
1373,917,SKU-066,2025-10-03,5,2,7.19,5238.92,Ceilandia,DF,Centro-Oeste
1374,301,SKU-201,2026-01-16,15,1,10.58,1400.02,Santa Maria,RS,Sul
1375,380,SKU-141,2025-01-07,8,3,32.32,7261.11,Itapipoca,CE,Nordeste
1376,1111,SKU-036,2026-01-18,8,1,30.92,379.48,Curitiba,PR,Sul
1377,3,SKU-059,2025-05-18,13,1,13.78,2011.23,Itacoatiara,AM,Norte
1378,99,SKU-114,2025-06-09,2,1,32.79,2101.82,Foz do Iguacu,PR,Sul
1379,785,SKU-102,2026-05-15,7,4,27.98,7362.12,Fortaleza,CE,Nordeste
1380,68,SKU-162,2025-08-13,4,2,30.46,3724.24,Tefe,AM,Norte
1381,1,SKU-018,2025-05-22,5,2,5.81,4549.46,Osasco,SP,Sudeste
1382,394,SKU-069,2025-05-10,4,4,29.51,7739.84,Manacapuru,AM,Norte
1383,1480,SKU-055,2026-03-10,13,4,25.27,6422.56,Recife,PE,Nordeste
1384,404,SKU-241,2026-02-20,7,4,26.71,1570.52,Nova Iguacu,RJ,Sudeste
1385,1,SKU-086,2025-09-17,1,3,31.72,8701.65,Taguatinga,DF,Centro-Oeste
1386,488,SKU-095,2026-03-06,14,3,22.05,1082.85,Campinas,SP,Sudeste
1387,62,SKU-067,2026-01-14,1,1,32.24,2326.1,Gravatai,RS,Sul
1388,1029,SKU-249,2025-01-01,7,1,8.25,703.45,Ilheus,BA,Nordeste
1389,24,SKU-089,2025-03-03,10,1,11.5,1715.34,Autazes,AM,Norte
1390,626,SKU-187,2025-02-06,5,3,12.66,3908.31,Rio de Janeiro,RJ,Sudeste
1391,9,SKU-062,2025-03-07,2,3,17.17,7467.27,Tabatinga,AM,Norte
1392,721,SKU-214,2025-12-05,9,2,20.67,1485.74,Duque de Caxias,RJ,Sudeste
1393,639,SKU-123,2025-11-14,4,4,14.59,4984.44,Manaus,AM,Norte
1394,5,SKU-164,2025-01-13,7,1,32.67,605.18,Tabatinga,AM,Norte
1395,131,SKU-029,2026-05-14,15,4,21.47,3115.6,Campinas,SP,Sudeste
1396,569,SKU-040,2026-04-19,12,1,17.14,1148.86,Sobradinho,DF,Centro-Oeste
1397,483,SKU-181,2025-07-29,2,4,26.05,5254.16,Jaboatao dos Guararapes,PE,Nordeste
1398,214,SKU-238,2026-02-03,2,4,34.43,11795.84,Tefe,AM,Norte
1399,16,SKU-147,2026-04-27,4,4,18.16,10855.52,Sobradinho,DF,Centro-Oeste
1400,674,SKU-041,2026-02-28,14,1,19.29,2058.61,Sorocaba,SP,Sudeste
1401,3,SKU-249,2025-08-01,2,3,10.69,2110.35,Camacari,BA,Nordeste
1402,533,SKU-109,2025-12-02,4,4,26.17,6149.8,Tabatinga,AM,Norte
1403,213,SKU-062,2025-09-11,11,2,13.47,4978.18,Garanhuns,PE,Nordeste
1404,38,SKU-120,2026-05-09,9,3,21.79,6390.3,Volta Redonda,RJ,Sudeste
1405,1004,SKU-238,2026-03-12,1,4,21.44,11795.84,Samambaia,DF,Centro-Oeste
1406,1005,SKU-199,2025-07-27,4,1,9.55,1970.86,Tabatinga,AM,Norte
1407,45,SKU-212,2026-04-19,10,2,19.37,5222.9,Garanhuns,PE,Nordeste
1408,485,SKU-166,2025-08-16,3,3,14.5,8920.05,Salvador,BA,Nordeste
1409,166,SKU-224,2026-01-15,13,3,17.79,7528.08,Porto Alegre,RS,Sul
1410,459,SKU-210,2025-07-15,3,1,21.06,424.72,Guara,DF,Centro-Oeste
1411,1184,SKU-216,2025-01-09,14,4,27.97,4405.44,Bento Goncalves,RS,Sul
1412,779,SKU-043,2026-05-11,15,4,19.07,1688.16,Niteroi,RJ,Sudeste
1413,877,SKU-075,2025-05-24,15,3,8.85,7884.03,Caninde,CE,Nordeste
1414,242,SKU-001,2025-03-04,2,1,18.28,1223.28,Petropolis,RJ,Sudeste
1415,7,SKU-037,2025-10-13,4,2,10.8,5130.12,Paranagua,PR,Sul
1416,1190,SKU-247,2025-02-23,8,3,27.17,4655.67,Quixada,CE,Nordeste
1417,18,SKU-159,2026-03-14,2,1,25.34,2344.54,Guara,DF,Centro-Oeste
1418,226,SKU-182,2026-03-21,7,3,28.16,8443.95,Igarassu,PE,Nordeste
1419,144,SKU-156,2026-01-22,1,2,10.84,2723.26,Curitiba,PR,Sul
1420,581,SKU-094,2025-06-05,11,2,33.09,4139.14,Maringa,PR,Sul
1421,230,SKU-183,2026-01-09,12,2,28.41,5571.34,Samambaia,DF,Centro-Oeste
1422,59,SKU-215,2025-04-01,12,1,27.81,2170.73,Erechim,RS,Sul
1423,2,SKU-006,2026-01-06,1,3,19.35,3134.1,Novo Hamburgo,RS,Sul
1424,882,SKU-086,2026-05-20,12,1,7.48,2900.55,Salvador,BA,Nordeste
1425,752,SKU-012,2025-03-12,1,4,26.27,10057.24,Governador Valadares,MG,Sudeste
1426,4,SKU-009,2025-05-18,11,4,15.46,6582.68,Samambaia,DF,Centro-Oeste
1427,114,SKU-120,2025-12-11,6,4,30.91,8520.4,Canoas,RS,Sul
1428,137,SKU-129,2025-07-31,3,3,19.76,1684.2,Teresopolis,RJ,Sudeste
1429,23,SKU-147,2026-02-17,4,4,22.1,10855.52,Guarapuava,PR,Sul
1430,1414,SKU-182,2026-06-02,11,4,34.55,11258.6,Petrolina,PE,Nordeste
1431,1046,SKU-208,2025-06-09,12,1,31.3,2563.61,Angra dos Reis,RJ,Sudeste
1432,36,SKU-169,2026-02-22,5,4,15.95,8767.72,Itacoatiara,AM,Norte
1433,245,SKU-086,2025-09-28,5,2,34.66,5801.1,Juazeiro do Norte,CE,Nordeste
1434,1,SKU-208,2025-02-05,2,2,5.62,5127.22,Recife,PE,Nordeste
1435,151,SKU-192,2026-01-22,9,1,14.59,30.63,Brasilia,DF,Centro-Oeste
1436,890,SKU-072,2025-08-02,11,2,19.87,2957.46,Campos dos Goytacazes,RJ,Sudeste
1437,71,SKU-015,2025-07-22,7,2,14.61,3884.78,Caruaru,PE,Nordeste
1438,551,SKU-196,2025-07-25,12,1,7.68,2334.94,Sao Paulo,SP,Sudeste
1439,5,SKU-014,2025-08-29,12,1,21.59,1241.76,Parintins,AM,Norte
1440,1,SKU-241,2025-11-14,12,1,10.2,392.63,Gravatai,RS,Sul
1441,1362,SKU-017,2025-12-10,12,2,23.75,917.48,Piracicaba,SP,Sudeste
